date,code,name,origin,price,benchmark,savings_pct,airline,depart,return,booking_link,confirmed
2026-08-14,CEB,"Cebu, Philippines",IAH,559,654,15,AA,2026-10-12,2026-11-12,https://www.aviasales.com/search/IAH1210CEB12111?t=PR17918354401791974100001531IAHLAXMNLCEB17945091001794614280002593CEBMNLSEAIAH_1810a77fc2b3cf8d4de4597ce2ab26a8_46105&search_date=11082026&expected_price_uuid=019ff172-94dc-8040-27db-d45855f52770&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=DFD96nVj21Ztc7DtXe8xUw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=559&marker=741311,
2026-08-14,GEO,"Georgetown, Guyana",JFK,247,289,15,BW,2026-09-17,2026-09-24,https://www.aviasales.com/search/JFK1709GEO24091?t=BW17896212001789641600000340JFKGEO17902725001790294100000360GEOJFK_a97ac7db36ca285194204b56dd25b55c_20397&search_date=11082026&expected_price_uuid=019feec1-6f3f-8040-68a1-6042c5fcc8c0&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=QptXwAEIKpDQdeeN_h7_EQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=247&marker=741311,
2026-08-14,TGD,"Podgorica, Montenegro",EWR,489,576,15,OS,2026-09-16,2026-10-03,https://www.aviasales.com/search/EWR1609TGD03101?t=OS17895804001789653600000860EWRVIETGD17910108001791035700000775TGDVIEEWR_68e530a67ca11c6464c009a4b15296c3_40552&search_date=13082026&expected_price_uuid=019ff93d-72f5-8040-a23d-c395a80af91f&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=S6oAGaG8_42G2YHJIQufCQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=489&marker=741311,
2026-08-14,GOT,"Gothenburg, Sweden",AUS,465,548,15,UA,2026-10-14,2026-11-04,https://www.aviasales.com/search/AUS1410GOT04111?t=UA17919796201792062300000958AUSIADMUCGOT17937933001793877060001816GOTFRAYYZAUS_85757d07ed1c41c6d929916fa2c0bdeb_38372&search_date=11082026&expected_price_uuid=019ff24d-6273-8040-a0ef-28d64b66e2ed&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=EaSK4FXtWMHbUlupQItA-Q&expected_price_source=share&expected_price_currency=usd&expected_price=465&marker=741311,
2026-08-14,PBC,"Puebla, Mexico",IAH,311,365,15,Y4,2026-10-02,2026-10-04,https://www.aviasales.com/search/IAH0210PBC04101?t=Y417909427001790969820000512IAHGDLPBC17911555801791189300000502PBCMTYIAH_821176c69970945869c8a5c9c62e7a96_25374&search_date=09082026&expected_price_uuid=019fe8a7-e719-8040-a21d-167152c2f437&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=1a_envEYwNPP6GnnYOFotw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=311&marker=741311,
2026-08-14,BGA,"Bucaramanga, Colombia",FLL,375,441,15,CM,2026-09-15,2026-09-22,https://www.aviasales.com/search/FLL1509BGA22091?t=CM17894959801789587480001585FLLPTYBGA17900602201790093700000498BGAPTYFLL_32c6ba203dbc0b35b55496020f5c30f7_31119&search_date=13082026&expected_price_uuid=019ffd0b-e70a-8040-ac72-1c1d4243353e&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=NZEtJMSnPJhe_2kxinWhfA&expected_price_source=share&expected_price_currency=usd&expected_price=375&marker=741311,
2026-08-14,HOR,"Horta, Portugal",BOS,661,778,15,S4,2026-12-21,2026-12-29,https://www.aviasales.com/search/BOS2112HOR29121?t=S417978883001797933300000510BOSTERHOR17985396001798574400000820HORTERBOS_bb92719733eb3b48ab5491f8567655c4_55547&search_date=13082026&expected_price_uuid=019ffb4d-a7dc-8040-6637-9861f1b09642&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=O3tEM0CoKQKJ95-Etl8mfQ&expected_price_source=share&expected_price_currency=usd&expected_price=661&marker=741311,
2026-08-14,UUD,"Ulan Ude, Russia",IAD,1951,2306,15,EY,2026-10-01,2026-10-04,https://www.aviasales.com/search/IAD0110UUD04101?t=EY17908674001791093300003045IADAUHTASOVBUUD17911089001791199800002235UUDDMEVKOISTIAD_1467cd64b26781ac70991dcf0e132c2e_160486&search_date=08082026&expected_price_uuid=019fdf5a-3074-8030-aa8f-c52a333d4ff7&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=FTjN9aL9ze4Gs-r01nvpVw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1951&marker=741311,
2026-08-14,MAN,"Manchester, UK",IAD,535,623,14,TK,2026-09-20,2026-10-01,https://www.aviasales.com/search/IAD2009MAN01101?t=TK17899101001789992300001070IADISTMAN17908953001790940600001055MANISTIAD_1280c378f2deeeab57b0f381dc1b5d74_44105&search_date=11082026&expected_price_uuid=019ff1c8-aa12-8040-a661-aa3ccd6ba31f&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=7iyDwRcCqbHR4Q_AU-Q8iw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=535&marker=741311,
2026-08-14,PEK,"Beijing, China",LAX,492,571,14,OZ,2026-10-12,2026-11-22,https://www.aviasales.com/search/LAX1210BJS22111?t=OZ17917998001791970800001950LAXICNPEK17953617001795361400000955PEKICNLAX_15cc8d6b956857bd5749ee925d85cf9e_40858&search_date=13082026&expected_price_uuid=019ffcd7-82a3-8040-a5ba-af86adae69b8&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=G7g5ycEkwsotAN2ZOGJqwg&expected_price_source=share&expected_price_currency=usd&expected_price=492&marker=741311,
2026-08-14,CTS,"Sapporo, Japan",SFO,928,1082,14,CX,2027-02-01,2027-02-21,https://www.aviasales.com/search/SFO0102SPK21021?t=CX18015225001801679400001595SFOHKGHNDCTS18032364001803244500001155CTSHKGSFO_63ef871909778e973066a9d0e435172f_77904&search_date=13082026&expected_price_uuid=019ffbeb-fe5e-8051-23e2-8d6b5f9e81c8&static_fare_key=TY%7CP1%7CH1%7CL1_1_0%7CCH0%7CR0%7CTBC1&itinerary_key=xzM1sixCm9PxC_A1gUhsng&expected_price_source=share&expected_price_currency=usd&expected_price=928&marker=741311,
2026-08-14,HND,"Tokyo, Japan",LAX,578,675,14,PR,2026-10-15,2026-10-26,https://www.aviasales.com/search/LAX1510TYO26101?t=PR17921079001792284300001980LAXMNLHND17930064001793020200001190NRTMNLLAX_e27760d078a6b8fc634770bd72cb3b16_47590&search_date=12082026&expected_price_uuid=019ff505-9187-8040-2a55-7c16964d4cc6&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=ZANSN7NAwSZ8-E0Ne_1Dww&expected_price_source=share&expected_price_currency=usd&expected_price=578&marker=741311,
2026-08-14,AER,"Sochi, Russia",MIA,1056,1225,14,BF,2026-11-03,2026-11-26,https://www.aviasales.com/search/MIA0311AER26111?t=AA17937402001793899800002180MIAORYBVAEVNAER17956932001795807800002390AERISTWAWARNLHRMIA_1039a504ad1ff64fb5f807f1bf2e4740_88252&search_date=13082026&expected_price_uuid=019ffa8c-d7fc-8040-2f92-956fc65c805c&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=SD6ABi41IcEbH7Zx68KCaQ&expected_price_source=share&expected_price_currency=usd&expected_price=1056&marker=741311,
2026-08-14,DLA,"Douala, Cameroon",DTW,957,1119,14,UA,2026-09-22,2026-11-03,https://www.aviasales.com/search/DTW2209DLA03111?t=UA17900940001790186100001235DTWORDBRUDLA17937372001793813400001630DLABRUORDDTW_991e2964b35334820b52a1ddb28117eb_79298&search_date=13082026&expected_price_uuid=019ff930-0f0c-8040-aab1-4098f6da60d8&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=o14Ls9NSPoBHCSKxcITIUA&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=957&marker=741311,
2026-08-14,PPS,"Puerto Princesa City, Philippines",DFW,957,1111,14,KE,2026-09-07,2026-09-16,https://www.aviasales.com/search/DFW0709PPS16091?t=KE17887821001788958200002155DFWICNMNLPPS17895840001789632600001590PPSMNLICNDFW_e74cf39453f0435c89f21e9c6a574a9e_79452&search_date=14082026&expected_price_uuid=019ffd9f-0d09-8030-e063-fb935a396241&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=JVttKacLsGrhpuTNIYe2qA&expected_price_source=share&expected_price_currency=usd&expected_price=957&marker=741311,
2026-08-14,KVX,"Kirov, Russia",DEN,1633,1888,14,FI,2026-10-14,2026-10-28,https://www.aviasales.com/search/DEN1410KVX28101?t=AA17919960001792185900002625DENKEFBERSAWVKOSVOKVX17932221001793376600003115KVXLEDSAWCPHLHRDEN_539126953ebc22a6ff09422b8238d3fc_135636&search_date=14082026&expected_price_uuid=019ffe82-b1d4-8040-2dd3-e7f4e9885aa7&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=4fii3yu1U3NxUaDly9ZYGg&expected_price_source=share&expected_price_currency=usd&expected_price=1633&marker=741311,
2026-08-14,BZE,"Belize City, Belize",BWI,329,380,13,AA,2026-08-27,2026-09-11,https://www.aviasales.com/search/BWI2708BZE11091?t=AA17878104001787828940000429BWIMIABZE17891370001789206240001034BZEMIACLTBWI_9e79eaafcba5dee201eb34ae5010fb8e_26877&search_date=09082026&expected_price_uuid=019fe746-4a65-8040-2b13-9835d6e81041&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=un5yBrdCUXo8wcGm3uTtgw&expected_price_source=share&expected_price_currency=usd&expected_price=329&marker=741311,
2026-08-14,HMA,"Khanty-Mansiysk, Russia",HNL,1717,1984,13,AS,2026-11-17,2026-12-01,https://www.aviasales.com/search/HNL1711HMA01121?t=AS17948988001795139400003110HNLSEALHRSTNSAWVKOHMA17961027001796199600002515HMATJMIKTPVGHNDHNL_5affc7a1aa10ae51eaabcdfb1c6a0fb3_142502&search_date=13082026&expected_price_uuid=019ffa17-4c54-8051-2b82-e60c20d5362d&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=CQhdcGOyyHqXvTTGNj6Lhw&expected_price_source=share&expected_price_currency=usd&expected_price=1717&marker=741311,
2026-08-14,IQT,"Iquitos, Peru",MIA,531,608,13,LA,2026-10-16,2026-10-20,https://www.aviasales.com/search/MIA1610IQT20101?t=LA17921151001792157400000765MIALIMIQT17924874001792528500000625IQTLIMMIA_2801dd8a4f60cfe37950080c073286d8_43663&search_date=08082026&expected_price_uuid=019fe16b-2f5f-8040-abf7-d19b727233f6&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=aWQD1s1gUcLOJlAEjN4Y5Q&expected_price_source=share&expected_price_currency=usd&expected_price=531&marker=741311,
2026-08-14,DYG,"Dayong, China",LAX,856,982,13,CZ,2026-09-30,2026-10-10,https://www.aviasales.com/search/LAX3009DYG10101?t=CZ17908122001790974200001800LAXCANDYG17916684001791748800002240DYGCANLAX_dd621c5579d2bb056d56767e4f949b2c_70537&search_date=12082026&expected_price_uuid=019ff42f-51f6-8030-6b24-90f259889438&static_fare_key=TY%7CP1%7CH1%7CL1_2_0%7CCH1%7CR1%7CTBC1&itinerary_key=d4Ba2y80VVmEZKQWZXcm3g&expected_price_source=share&expected_price_currency=usd&expected_price=856&marker=741311,
2026-08-14,SJO,"San Jose, Costa Rica",MIA,643,202,-218,Y4,2026-12-22,2027-01-06,https://www.aviasales.com/search/MIA2212SJO06011?t=Y417979481201797983940000657MIAGDLSJO17992116001799234100000315SJOSALMIA_a157778a73a0883bd7d4b60f4fd677e7_54212&search_date=14082026&expected_price_uuid=01a000b6-8e49-8050-ad4b-e7d361f5659f&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=evF7CbppbwFgRZFAOg95Kw&expected_price_source=share&expected_price_currency=usd&expected_price=643&marker=741311,
2026-08-14,POS,"Port of Spain, Trinidad",MIA,261,298,12,BW,2026-12-26,2027-01-09,https://www.aviasales.com/search/MIA2612POS09011?t=BW17982942001798311300000225MIAPOS17994858001799496900000245POSMIA_ffefdc8a7f8da82cf6bea6099c9fc484_21333&search_date=09082026&expected_price_uuid=019fe7e0-6979-8040-21cf-ac4bd4c3ebab&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=udvQt4sw71ZcBMxVSliNvw&expected_price_source=share&expected_price_currency=usd&expected_price=261&marker=741311,
2026-08-14,GIG,"Rio de Janeiro, Brazil",JFK,1170,422,-177,LA,2026-08-21,2026-08-29,"https://www.aviasales.com/search/JFK2108GIG29081?t=LA17873418001787402400000950JFKSCLGIG17879667001788037200001235GIGPTYORDJFK_f1a5931d221af6687053f7597a95076a_97197&search_date=14082026&expected_price_uuid=019ffe51-b69d-8030-ee0a-ff647fe2eeee&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=mCo8X6FJnnQASJbCHDjB0A&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=1170&marker=741311",
2026-08-14,SJD,"Los Cabos, Mexico",PIT,229,261,12,AA,2026-09-20,2026-09-22,https://www.aviasales.com/search/PIT2009SJD22091?t=AA17898860401789909860000577PITORDDFWSJD17900862601790172960001265SJDDFWDCAPIT_ed24de561c9c3470e54d1b88724f9220_18688&search_date=09082026&expected_price_uuid=019fe742-1773-8040-273d-cf2298fb76ff&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=WO1uQionBFjCxqYbi9fi8Q&expected_price_source=share&expected_price_currency=usd&expected_price=229&marker=741311,
2026-08-14,SKD,"Samarkand, Uzbekistan",IAD,905,1033,12,TK,2026-09-28,2026-10-28,https://www.aviasales.com/search/IAD2809SKD28101?t=TK17906013001790741400001795IADISTSKD17931678001793277900002375SKDISTIAD_7d0c21edd0978aefa85f6d4610d1c828_76248&search_date=14082026&expected_price_uuid=01a000e0-4e9c-8040-6572-5cb896862a02&static_fare_key=TY%7CP0%7CH1%7CL1_2_46%7CCH1%7CR0%7CTBC1&itinerary_key=I6T8teN6TP0OdBhYrnpPfw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=905&marker=741311,
2026-08-14,VIX,"Vitoria, Brazil",BOS,999,711,-41,CM,2026-08-26,2026-09-08,https://www.aviasales.com/search/BOS2608VIX08091?t=CM17877339001787815800001305BOSPTYGIGVIX17889024001788964140001089VIXGIGPTYBOS_d224ae489cf1a123811f6e3e016ff2c3_83012&search_date=14082026&expected_price_uuid=019ffdd3-7f95-8040-2640-416b13e17e2e&static_fare_key=TY%7CP0%7CH1%7CL1_1_0%7CCH0%7CR0%7CTBC1&itinerary_key=CUh0cu6krk1Q0fPV82jRmQ&expected_price_source=share&expected_price_currency=usd&expected_price=999&marker=741311,
2026-08-14,ALG,"Algiers, Algeria",SFO,605,684,12,UA,2026-09-11,2026-09-25,https://www.aviasales.com/search/SFO1109ALG25091?t=UA17891142001789212000001150SFOIADFRAALG17903004001790358120001442ALGFRALAXSFO_eff97469b25550ed8480363b9caf2948_49766&search_date=08082026&expected_price_uuid=019fdfc0-7dfc-8040-2c8b-3677838d9a01&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=gEs0Q-ASwBGngjz5hf4bEQ&expected_price_source=share&expected_price_currency=usd&expected_price=605&marker=741311,
2026-08-14,CLJ,"Cluj-Napoca, Romania",SFO,711,811,12,AC,2027-04-07,2027-04-28,https://www.aviasales.com/search/SFO0704CLJ28041?t=LH18070872001807189800001110SFOYYZMUCCLJ18089202001808938800000910CLJMUCSFO_3f00df5aadffb094ee1e96a3fd470e96_58468&search_date=07082026&expected_price_uuid=019fde0a-33bf-8030-23c4-003b5b41b37e&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=G2LOLVXIyXsQbZCW_7dfQA&expected_price_source=share&expected_price_currency=usd&expected_price=711&marker=741311,
2026-08-14,VER,"Veracruz, Mexico",IAH,288,326,12,Y4,2026-09-02,2026-09-05,https://www.aviasales.com/search/IAH0209VER05091?t=Y417883889201788421740000607IAHQROVER17886468001788683700000555VERMTYIAH_8ee9b449157090efdca45a005b294672_23810&search_date=10082026&expected_price_uuid=019feb56-d596-8040-222f-b5c6b51865ff&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=dfcynIntOBVgq734F0qMww&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=288&marker=741311,
2026-08-14,RVN,"Rovaniemi, Finland",BWI,854,973,12,FI,2026-10-26,2026-11-02,https://www.aviasales.com/search/BWI2610RVN02111?t=Z017930472001793123100000905BWIKEFCPHHELRVN17936502001793733660001811RVNSTNLGWMCOBWI_5676ab73a1db54b139f5ce9ab59b8d9f_69686&search_date=09082026&expected_price_uuid=019fe82e-b97d-8040-aded-0b5c5984bb37&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=3g9mz-QmeHkP5xS9_Hc2fw&expected_price_source=share&expected_price_currency=usd&expected_price=854&marker=741311,
2026-08-14,PUS,"Busan, South Korea",DFW,1058,1208,12,BR,2026-09-15,2026-09-24,https://www.aviasales.com/search/DFW1509PUS24091?t=BR17894313001789554000001205DFWTPEPUS17902770001790367900002355PUSTPEDFW_829e88b574a77c51dfd31066ec8b0026_87888&search_date=14082026&expected_price_uuid=019ffda9-babe-8040-a420-a7e1c2cd57d6&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=I7JF_YpVQnXmpXfh7W4cng&expected_price_source=share&expected_price_currency=usd&expected_price=1058&marker=741311,
2026-08-14,TBS,"Tbilisi, Georgia",JFK,564,633,11,AA,2026-08-29,2026-09-25,https://www.aviasales.com/search/JFK2908TBS25091?t=AA17880024001788093300001035JFKDOHTBS17903724001790435400001530TBSDOHJFK_6c40f21b9bc09bdf59a49a67c9f31740_46050&search_date=10082026&expected_price_uuid=019fe9fa-d0e1-8040-2689-af16ffb7a080&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=uJsXxgWlZz-vUV-Q10_99w&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=564&marker=741311,
2026-08-14,KUL,"Kuala Lumpur, Malaysia",ORD,586,657,11,CX,2026-09-01,2026-10-31,https://www.aviasales.com/search/ORD0109KUL31101?t=CX17882784001788437100001865ORDHKGKUL17934690001793537700001985KULHKGORD_83e58166904a6aa60f7a734045cd8cd7_48453&search_date=10082026&expected_price_uuid=019feb51-82d6-8040-6517-e9529f6e1f28&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=6YONCkuyF6LKn1N9WlEpAQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=586&marker=741311,
2026-08-14,DAD,"Da Nang, Vietnam",ORD,636,718,11,CX,2027-02-15,2027-02-28,https://www.aviasales.com/search/ORD1502DAD28021?t=CX18027021001802886300002290ORDHKGDAD18038091001803905700002390DADHKGORD_56258f60bb7c6314df27f67323207828_52321&search_date=08082026&expected_price_uuid=019fe3ca-b8e2-8040-28f9-b4941685449e&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=xJQLIKedpawiUNFkGQGI2g&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=636&marker=741311,
2026-08-14,SNU,"Santa Clara, Cuba",MIA,614,327,-88,AA,2026-10-10,2026-10-25,https://www.aviasales.com/search/MIA1010SNU25101?t=AA17916358801791639900000067MIASNU17929395001792943820000072SNUMIA_372ffc76b80f1c76e230cdf1e6ea742d_50644&search_date=12082026&expected_price_uuid=019ff383-e235-8040-2905-26db1c87f562&static_fare_key=TY%7CP0%7CH1%7CL1_1_23%7CCH1%7CR0%7CTBC1&itinerary_key=CjB3HlBs7mYm2S_ZficizA&expected_price_source=share&expected_price_currency=usd&expected_price=614&marker=741311,
2026-08-14,MLA,"Luqa, Malta",ORD,690,779,11,TK,2027-02-04,2027-02-10,https://www.aviasales.com/search/ORD0402MLA10021?t=TK18017721001801854000000945ORDISTMLA18022893001802340000001265MLAISTORD_ed1fc35b40c99a24df9960949fa2d54d_56791&search_date=09082026&expected_price_uuid=019fe484-facd-8040-6827-cfc535377c8b&static_fare_key=TY%7CP0%7CH1%7CL1_2_46%7CCH1%7CR0%7CTBC1&itinerary_key=i8GViO6BfZbC-_XIstbQzw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=690&marker=741311,
2026-08-14,OSS,"Osh, Kyrgyzstan",ORD,1499,1682,11,FI,2026-08-21,2026-09-07,https://www.aviasales.com/search/ORD2108OSS07091?t=TS17873511001787550600002665ORDKEFCPHSAWOSS17887650001788900060002911OSSSAWLGWYYZYTZORD_e363dda9c1cf968552fe7dcd7c098c40_123345&search_date=08082026&expected_price_uuid=019fdeeb-5a9c-8040-281a-1cbf2a935524&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=nXQAcdmfBUVe5x1OuPJmGA&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1499&marker=741311,
2026-08-14,NRN,"Weeze, Germany",IAH,1453,972,-49,B6,2026-09-27,2026-10-13,"https://www.aviasales.com/search/IAH2709NRN13101?t=B617905096801790606100001187IAHJFKEDINRN17919111001791994800001815NRNOPOSTNLHRJFKIAH_597daab58df4489e473a3334f5788d16_119803&search_date=11082026&expected_price_uuid=019ff1ec-dfee-8030-e6ac-caf485133835&static_fare_key=TY%7CP0%7CH0%7CL1_1_20%7CCH0%7CR0%7CTBC1&itinerary_key=60N7JtchBV8WCuRe3XJ5zQ&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=1453&marker=741311",
2026-08-14,VXE,"Sao Pedro, Cabo Verde",IAD,971,1095,11,AT,2027-01-27,2027-02-03,https://www.aviasales.com/search/IAD2701VXE03021?t=AT18010839001801226400002135IADCMNLISVXE18016614001801854300003455VXELISCMNIAD_9a699e8e9e48f65b3a0a76476dd04c80_80621&search_date=13082026&expected_price_uuid=019ffd8f-90cf-8030-6fe1-6c9a69beb1f5&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=1udeac5SEKrftWi2DHEuaA&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=971&marker=741311,
2026-08-14,PEE,"Perm, Russia",LAS,1561,1763,11,UA,2026-12-01,2026-12-04,https://www.aviasales.com/search/LAS0112PEE04121?t=UA17961330601796310000002169LASSFOLHRSTNESBVKOSVOPEE17963631001796499720003057PEEVKOISTLHRORDLAS_42ca29a77254de64e7b39f6d82393ff1_129430&search_date=12082026&expected_price_uuid=019ff763-7822-8030-a1c4-07904043cfb2&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=9pRMGEPpie0lcXolzGx-nQ&expected_price_source=share&expected_price_currency=usd&expected_price=1561&marker=741311,
